,title,content,link,category
0," Denver répond aux Clippers, Toronto à Boston ","Ils ne s’en laissent pas compter: Toronto, le champion en titre, est revenu à 2-2 dans sa demi-finale de conférence Est en battant Boston, et Denver, porté par son duo Nikola Jokic/Jamal Murray, a égalisé à 1-1 contre les Clippers.  Des Nuggets de nouveau croquants Après un premier match où ils ont bu la tasse, dans la foulée de leur qualification éprouvante (4-3) contre Utah, les joueurs de Denver ont montré une tout autre agressivité pour justement répondre sur ce terrain à L.A. et cela s’est traduit par une victoire méritée (111-101). Elle s’est dessinée dès les douze premières minutes conclues sur le score de 44-25. Un écart de 19 points que n’ont jamais pu complètement annihiler les Clippers, revenus à -5 à l’entame du dernier quart-temps, avant que les Nuggets ne remettent un coup de collier définitif par des shoots assassins derrière l’arc de Jamal Murray (28 pts) et Gary Harris (13 pts) dans le money time. «On était fatigués au match N.1, on était mous, épuisés... On n’arrivait pas à shooter, défendre. Ce soir avait bien plus d’énergie et cela a tout changé», a dit Murray. L’autre grand homme du match aura été Nikola Jokic qui a abattu un boulot monumental des deux côtés du terrain (26 pts, 18 rbs, 4 passes, 3 contres) et qu’on a rarement vu autant manifester son combativité sur le parquet. Les Clippers eux ont donné l’impression de pouvoir inverser la situation si mal embarquée, mais ils ont manqué de ce second souffle qui permet ce genre d’exploit. Et comme par hasard, cela est tombé sur le «soir sans» de Kawhi Leonard à qui cela n’arrive pourtant quasiment jamais. Son adresse en berne l’a pénalisé (4/17 pour 13 pts, 10 rbds, 8 passes). Paul George, qui s’est fait une frayeur à un genou, quelque peu parti en arrière à la réception d’une action, a lancé la révolte en fin de match (22 pts), mais elle n’a eu lieu que trop tard. «Offensivement on a refusé de bouger le ballon, de jouer simple. Tout le contraire de ce qui a fait notre victoire au match N.1. Le premier quart-temps c’est notre défense qui a péché, les trois c’est notre attaque», a synthétisé le coach des Clippers Doc Rivers. Des Raptors de nouveau mordants Après deux revers initiaux face à des Celtics alors bien meilleurs, puis une première victoire à l’arraché lors du match N.3, grâce à un panier à trois points d’OG Anunoby à 0.5 seconde du buzzer, les Raptors ont trouvé des solutions pour rééquilibrer les débats, en s’imposant cette fois 100 à 93. Offensivement d’abord, en rajustant la mire à trois points, secteur en berne jusqu’ici. Ils ont rentré 17 shoots, certes avec un pourcentage perfectible (38,6%), là où les C’s n’en ont mis que 7 sur 35. Ils ont aussi mis plus d’énergie, d’impact dans les duels en défense, tant et si bien que la seule arme adverse à avoir fonctionné a été Jayson Tatum (24 pts, 10 rbds). Pascal Siakam (23 pts, 11 rbds) et Kyle Lowry (22 pts, 11 rbds, 7 passes, 2 contres) ne se sont pas contentés d’être les meilleurs marqueurs de Toronto: ils ont été des leaders des deux côtés du terrain, imprimant un rythme sans cesse élevé. Et ils ont eu l’appui d’un facteur X en la personne de Serge Ibaka (18 pts, 7 rbds), efficace derrière l’arc (4/4) et toujours aussi dissuasif pour protéger son panneau, à l’image de ce contre sur Daniel Theis qui allait au dunk.  Comme l’illustre Dikembe Mutombo dans les années 90, Ibaka, également Congolais d’origine, a ponctué son geste défensif en faisant «non» avec son index, pour bien faire comprendre que personne ne pénètrerait dans sa maison ce samedi soir. «Voilà, maintenant on reprend tout de zéro. On joue face à une grande équipe, on savait que ce ne serait pas facile. A nous de continuer à travailler dur», a déclaré Siakam. ",https://www.journaldemontreal.com/2020/09/06/series-nba-denver-repond-aux-clippers-toronto-a-boston,sports
1, Les Raptors créent l’égalité ,"Les Raptors de Toronto ont de nouveau trimé dur contre les Celtics de Boston, mais ils ont été en mesure de gagner un deuxième match consécutif, cette fois au compte de 100 à 93, samedi à Orlando. La série est maintenant égale, avec deux victoires de chaque côté. À égalité à la demie, la formation torontoise a élevé son jeu d’un cran à son retour sur le terrain en inscrivant 32 points au troisième quart contre 24 pour ses rivaux. Le jeu défensif des Raptors leur a permis de contrôler le rythme du match par la suite. Pascal Siakam et Kyle Lowry ont soulevé l’attaque des champions en titre, récoltant respectivement 23 et 22 points, en plus de récupérer 11 rebonds chacun. Serge Ibaka et Fred VanVleet les ont aidés en marquant 18 et 17 points. Jayson Tatum a été le meilleur élément des Celtics avec un double-double de 24 points et 10 rebonds.",https://www.journaldemontreal.com/2020/09/05/les-raptors-creent-legalite-1,sports
2, «Une journée plus tranquille» pour Hugo Houle ,"(Sportcom) – Après une performance remarquée vendredi, la huitième étape du Tour de France a été éprouvante pour Hugo Houle, samedi, lui qui a conclu au 127e rang. Son coéquipier Miguel Angel Lopez est quant à lui resté parmi les meneurs et est monté d’un échelon au classement général provisoire. • À lire aussi: Le parcours et la forme d’Hugo Houle sont en ascension Vendredi, l’athlète de Sainte-Perpétue avait tout donné en fin de course pour jouer son rôle à la perfection et épauler son coéquipier colombien. La fatigue était plus présente samedi dans une étape montagneuse de 141 kilomètres, où les coureurs ont notamment dû monter le col de Menté, celui du port de Balès et le col de Peyresourde. «Ç’a été une étape très difficile aujourd’hui. J’étais un peu plus fatigué et ç’a été une journée plus tranquille pour moi afin de me donner une chance après les efforts d’hier, a souligné Houle. Je me suis reposé et j’ai terminé l’étape dans les délais avec un bon groupe pour rentrer tranquillement au bercail.» Le Français Nans Peter (AG2R La Mondiale) a fait plaisir à la foule en offrant une solide performance en solo pour signer une victoire d’étape au Tour de France pour la première fois de sa carrière. Il a distancé l’échappée de 13 cyclistes dont il faisait partie et a complété le parcours à 47 secondes de ses deux plus proches poursuivants. Pendant ce temps, le Britannique Adam Yates (Mitchelton-Scott) a bataillé ferme pour réussir à conserver son maillot jaune à l’issue de cette course, où il a été le 12e à franchir la ligne d’arrivée. Il détient toujours une avance de 3 secondes sur le Slovène Primoz Roglic (Jumbo-Visma). Le meneur chez Astana, Miguel Angel Lopez, a conclu l’étape en 11e place (+6 minutes 40 secondes) et occupe maintenant le 7e rang provisoire au général, accusant un retard de 13 secondes sur Yates. Houle glisse quant à lui au 80e rang. «Miguel Angel Lopez a été costaud et c’est encourageant pour notre équipe. Il est arrivé devant dans un groupe avec les leaders, il est en forme et c’est bon pour nous», a dit le Québécois. Vu comme un des favoris au début du Tour de France, le Français Thibaut Pinot (Groupama-FDJ) a connu une journée difficile. Il a ralenti avec 41 kilomètres à faire pour finalement terminer 64e (+25 minutes 23 secondes) aux côtés de ses coéquipiers. Il pointe désormais au 30e rang du classement général provisoire (+18 minutes 56 secondes). Les cyclistes reprendront la route dimanche pour une neuvième étape de 153 km, disputée entre Pau et Laruns. Ils profiteront ensuite d’une journée de congé lundi. «L’échappée va être très importante. Si je me sens bien, ça pourrait être un bel objectif pour moi d’en faire partie, mais on va attendre de connaître les conseils de l’équipe. C’est aussi une grosse étape pour Miguel et son positionnement au classement général. Une autre grosse journée!» a conclu Hugo Houle.",https://www.journaldemontreal.com/2020/09/05/tour-de-france-une-journee-plus-tranquille-pour-hugo-houle,sports
3, Houston surprend les Lakers ,"Orlando | Les Rockets, encore tout chauds après leur qualification à l’arraché aux dépens d’Oklahoma City, ont fait déchanter les Lakers pour mener (1-0) dans leur demi-finale de conférence, Milwaukee se trouvant au bord de l’élimination (3-0) après s’être effondré contre Miami, vendredi dans la NBA.  Les Rockets sur leur lancée On n’arrête plus les Rockets! Passés tout près de la sortie après une série au cordeau contre le Thunder, finalement remportée (4-3) grâce à un contre à la dernière seconde de James Harden, ils se sont imposés (112-97) face à L.A. Une fois encore en s’appuyant sur l’efficacité de leur joueur vedette (36 points, 13/20 aux tirs, 5 passes) et sur une défense acharnée, leur nouvelle marque de fabrique dans ces séries. «La défense a été la clé. Quand nous faisions un stop, ça nous a permis de vite ressortir le ballon et d’avoir les tirs que nous voulions. C’était un véritable effort d’équipe. Notre défense, c’est ça qui va nous mener là où nous voulons aller», a déclaré «The Beard» (le barbu). Comme cela se produit souvent lors qu’une équipe déjà qualifiée attend son futur adversaire, ce sont aussi les Lakers, quelque peu rouillés, qui ont cruellement manqué de rythme, de vitesse et de percussion face à des Texans portés par une certaine euphorie et qui menaient déjà de huit points à la pause. Leurs 15 pertes de balles et les 13 interceptions réussies par les Rockets illustrent leur manque de fluidité collective. Et les exploits individuels de LeBron James (20 points, 8 rebonds, 7 passes), auteur notamment d’un dunk surpuissant sur Russell Westbrook, ou le réveil tardif d’Anthony Davis (25 points, 14 rebonds) n’ont pas suffi. Tout simplement parce qu’à part Alex Caruso (14 points), aucun autre joueur californien n’a su prendre leur relais. Or en face, James Harden n’a pas été seul comme il a pu l’être si souvent par le passé. Westbrook (24 points, 9 rebonds, 6 passes) a montré qu’il revenait bien près sa blessure à une cuisse, Eric Gordon a apporté 23 points précieux et PJ Tucker a été un infatigable chien de garde sur James. À eux de maintenir ce rythme et de repousser la fatigue, car Los Angeles procédera à des ajustements pour le match numéro 2 dimanche. Les Bucks ont craqué Qui l’eut cru? Voilà Milwaukee, prétendant au titre, à une défaite d’une élimination précoce, battu pour la troisième fois d’affilée par Miami (115-100). C’est un effondrement en règle dont ont été coupables les Bucks, au pire moment du match, après avoir pourtant enfin semblé prendre le dessus. Malgré une avance de 12 points, ils ont perdu le quatrième quart-temps 40-12 et, avec lui, pratiquement tout espoir de poursuivre leur parcours dans ces séries. Or, ce serait un énorme échec pour cette équipe, promise à tutoyer les sommets de la NBA ou du moins qui en a laissé paraître tout le potentiel, lors d’une saison régulière dominée de la tête et des épaules, dans le sillage de Giannis Antetokounmpo. Mais une fois de plus sur cette série, le «Greek Freak» n’a fait peur à aucun joueur en face, limité à 21 points (16 rebonds, 9 passes). C’est même quelque part l’inverse qui s’est produit puisque l’ailier a abusé, sans réussite, des tirs derrière l’arc (0/7), bloqué qu’il était pour accéder à la peinture adverse. Encore mené 91-80 à 9 min 40 sec à jouer, Miami a alors tout réussi à l’image des 17 points de Jimmy Butler sur ses 30 au total. L’arrière, bien aidé par les 20 points et 16 rebonds de Bam Adebayo, a encore été le leader du Heat des deux côtés du terrain. «Je crois que le monde entier a de quoi être surpris de nous voir mener largement. Mais pas nous. On a tellement d'entrain, on n’abandonne jamais, on se donne toujours une chance de gagner», a-t-il dit. Tout ce qui manque pour l’heure à Milwaukee.",https://www.journaldemontreal.com/2020/09/05/houston-surprend-les-lakers-milwaukee-au-bord-du-gouffre,sports
4, Les Bucks au pied du mur ,"Le Heat de Miami a pris les devants 3-0 dans sa série de deuxième tour face aux Bucks de Milwaukee en signant une victoire de 115 à 100, vendredi soir, à Orlando. En avance 87 à 75 après trois quarts, les Bucks ont été dominés 40 à 13 par leurs adversaires au dernier engagement. Jimmy Butler a été le meneur du côté du Heat avec ses 30 points, sept rebonds et six mentions d’assistance. Son coéquipier Bam Adebayo s’est également illustré en inscrivant 20 points et 16 rebonds. Du côté des Bucks, Brook Lopez a été le plus productif avec 22 points. Toujours invaincu depuis le début des rondes éliminatoires, le Heat tentera de se débarrasser définitivement des Bucks dimanche, lors du match numéro 4.",https://www.journaldemontreal.com/2020/09/04/les-bucks-au-pied-du-mur,sports
5, Athlétisme: Mo Farah bat le record de l’heure ,"La star de l’athlétisme britannique Mo Farah a battu le record de l’heure (21,330 km), vendredi à Bruxelles, lors de son grand retour sur la piste après trois années consacrées aux courses sur route.  Farah (37 ans) efface ainsi des tablettes l’Éthiopien Haile Gebreselassie, qui avait parcouru 21,285 km en 60 minutes le 27 juin 2007.  Le quadruple champion olympique (5000 m et 10 000 m en 2012 et 2016), bien lancé par trois lièvres, s’est retrouvé seul à la mi-course avec son compagnon d’entraînement Bashir Abdi, 2e performeur européen de tous les temps sur marathon (2 h 4 min 49 en mars à Tokyo), avant de lâcher le Belge dans l’ultime minute.  Il s’agit d’un retour en force pour le sextuple champion du monde qui avait décidé d’opter pour le bitume après les Mondiaux de Londres en 2017, avant d’annoncer son intention de renouer avec la piste en 2019 dans l’optique des Jeux olympiques de Tokyo, repoussés à 2021 pour cause de coronavirus, où il compte s’aligner sur le 10 000 m. Durant ces trois dernières années, Farah avait notamment remporté le marathon de Chicago (2018) et pris la 3e place de celui de Londres (2018), sans parvenir toutefois à briser l’hégémonie du maître de la distance, le Kényan Eliud Kipchoge. ",https://www.journaldemontreal.com/2020/09/04/athletisme-mo-farah-bat-le-record-de-lheure-pour-son-grand-retour-sur-la-piste-21330-km,sports
6, Les Raptors sauvés par Anunoby ,"Un panier de trois points d’OG Anunoby au son du cadran en fin de match a permis aux Raptors de Toronto d’arracher une importante victoire de 104 à 103 aux Celtics de Boston, jeudi soir, à Orlando, lors du troisième match de leur série de deuxième tour dans l’Association de l’Est. Ainsi, plutôt que de se retrouver avec un déficit de 3-0 dans la série, les Raptors se sont plutôt rapprochés à 2-1. Anunoby a conclu la rencontre avec 12 points, 10 rebonds et trois paniers de trois points. C’est Kyle Lowry qui a été le meneur pour la formation torontoise avec une récolte de 31 points. Fred VanVleet a aussi grandement contribué à la victoire avec ses 25 points. Du côté adverse, Kemba Walker s’est démarqué en inscrivant 29 points. Les Celtics semblaient bien déterminés à maintenir leur rythme dans cette série en début de match, eux qui se sont forgé une avance de 57 à 47 en première demie. Un léger ralentissement en deuxième moitié de rencontre a ouvert la porte aux Raptors, qui ont mené le troisième quart 29 à 23, puis le quatrième 28 à 23. Le quatrième match entre les Raptors et les Celtics aura lieu samedi. Les Clippers dominants Plus tard en soirée, les Clippers de Los Angeles ont entrepris leur série de deuxième tour avec aplomb en défaisant les Nuggets de Denver par la marque de 120 à 97. Alors que les deux formations étaient à égalité 31 à 31 après le premier quart, les Clippers ont pris les commandes en dominants le deuxième engagement 38 à 20. Les Nuggets n’ont jamais véritablement été en mesure d’embêter les Californiens par la suite. Kawhi Leonard a une fois de plus mené l’attaque des Clippers avec une production de 29 points. Chez les Nuggets, Nikola Jokic a été le joueur le plus productif avec 15 points. Le deuxième match de la série sera disputé samedi.",https://www.journaldemontreal.com/2020/09/03/les-raptors-sauves-par-anunoby,sports
7, L’AMA pressée de sanctionner les États-Unis ,"Plusieurs pays ont demandé à l’Agence mondiale antidopage (AMA) de modifier ses statuts pour pouvoir sanctionner et éventuellement exclure les États-Unis des grandes compétitions s’ils mettent à exécution leur menace de suspendre leur contribution financière, a-t-on appris jeudi auprès de l’agence.  Les États-Unis, plus grand contributeur financier de l’AMA, ont menacé de cesser de verser leur contribution annuelle de 2,7 millions de dollars si l’agence n’adoptait pas rapidement des réformes profondes.  « Un certain nombre de gouvernements et d’autres membres ont été choqués qu’un pays puisse unilatéralement retirer son financement à l’AMA sans risquer » des sanctions, a indiqué à l’AFP un porte-parole de l’agence, James Fitzgerald, sans préciser quels étaient ces gouvernements.  Ces pays estiment que cette menace pourrait créer « un précédent terrible au plan international qui pourrait mettre en danger le système antidopage mondial », selon lui. « Par conséquent, ils nous ont demandé de réfléchir à la possibilité de modifier nos règles pour que des pays qui vont à l’encontre de l’esprit de la convention de l’UNESCO contre le dopage dans le sport de cette manière, puissent encourir des sanctions fortes dans le cadre du standard international pour la conformité » au code mondial antidopage, a-t-il ajouté. Ces pays souhaitent que l’AMA modifie son règlement pour qu’un pays qui refuse de verser sa contribution financière puisse être déclaré « non-conforme ». Les athlètes de pays non conformes peuvent se voir interdire de participer à des compétitions internationales comme les JO.  Les demandes de ces pays pourraient faire l’objet de discussions au comité exécutif de l’AMA dès sa prochaine réunion, les 14 et 15 septembre, mais le sujet n’est pas officiellement à l’ordre du jour. Toute décision en ce sens devrait d’abord être validée par le Comité de révision de la conformité de l’AMA, rappelle le porte-parole. Les menaces américaines de suspendre leur participation financière à l’AMA étaient contenues dans un rapport explosif d’un organe de la Maison-Blanche, le Bureau de la politique nationale de contrôle des drogues (ONDCP), révélé en juin dernier. L’AMA avait réfuté les conclusions de l’ONDCP, l’accusant de présenter « de nombreuses inexactitudes, d’idées reçues et de mensonges ». Le directeur de l’Agence américaine antidopage (USADA), Travis Tygart, très critique du fonctionnement de l’AMA, estime que la menace de retrait du financement par le gouvernement américain va amener le régulateur mondial à procéder à des réformes attendues de longue date.",https://www.journaldemontreal.com/2020/09/03/antidopage--lama-pressee-de-sanctionner-les-etats-unis-sils-cessent-de-payer,sports
8, Trump appelle Téhéran à ne pas exécuter un lutteur ,"Le président américain Donald Trump a appelé jeudi l’Iran à ne pas exécuter un jeune homme condamné à mort pour, selon Téhéran, le meurtre d’un fonctionnaire lors d’« émeutes » en 2018.  Selon Mizan Online, l’agence officielle de l’Autorité judiciaire, Navid Afkari, présenté comme un ancien lutteur, a été reconnu coupable d’« homicide volontaire » sur un fonctionnaire de la régie publique de l’eau à Chiraz (sud), poignardé le 2 août 2018. Comme plusieurs autres villes d’Iran, Chiraz avait été le théâtre ce jour-là de manifestations hostiles au pouvoir et dénonçant la situation économique et sociale du pays. « J’apprends que l’Iran s’apprête à exécuter une grande vedette de la lutte, Navid Afkari, 27 ans, qui n’a fait que participer à une manifestation anti-gouvernement », a réagi le président américain sur Twitter. « À l’attention des dirigeants iraniens, j’apprécierais vraiment que vous épargniez la vie de ce jeune homme et que vous ne l’exécutiez pas. Merci ! », a-t-il ajouté. Hearing that Iran is looking to execute a great and popular wrestling star, 27-year-old Navid Afkarai, whose sole act was an anti-government demonstration on the streets. They were protesting the “country’s worsening economic situation and inflation”... Les soutiens à l’accusé ont aussi fleuri sur les réseaux sociaux, avec le mot-dièse « N’exécutez pas notre Navid », notamment après la publication d’informations à l’étranger affirmant que M. Afkari avait été condamné sur la base d’aveux extorqués sous la torture. 🇮🇷 The Islamic Republic of Iran just confirmed the death sentence of wrestling champion Navid Afkari for participating in 2018 protests against the regime.🇮🇷 The Islamic Republic of Iran is an elected member of the U.N. Commission on Criminal Justice.Why, @antonioguterres? pic.twitter.com/9pLD5ABFKQ Avec au moins 251 exécutions en 2019, l’Iran est, après la Chine, le pays du monde qui a le plus recours à la peine capitale selon le dernier rapport mondial sur la peine de mort publié par Amnesty International.  L’organisation de défense des droits humains note néanmoins que « le nombre d’exécutions recensées » en Iran « a diminué de moitié » par rapport à 2018.",https://www.journaldemontreal.com/2020/09/03/trump-appelle-teheran-a-ne-pas-executer-un-jeune-lutteur,sports
9, La PDG de Vélo Québec annonce son départ ,"La pratique du vélo n’a jamais été aussi populaire qu'en ces temps de pandémie, alors l’annonce du départ de la PDG de Vélo Québec a causé la surprise jeudi.  Suzanne Lareau va en effet quitter ses fonctions en décembre prochain après 19 ans à la tête de Vélo Québec. «Il est temps pour moi de passer la barre à une nouvelle personne qui en assumera le leadership pour les prochaines années», a indiqué par communiqué Suzanne Lareau, dont la carrière s’étend sur 35 ans. «Vélo Québec est animé d’une équipe forte et motivée qui évolue dans un créneau d’intervention qui n’est pas prêt de s’essouffler, a-t-elle poursuivi. D’ici mon départ, j’ai encore plusieurs chantiers que je souhaite mener à terme et [j']assurerai la transition avec la personne qui sera nommée par le conseil d’administration pour me remplacer.» Bien que le vélo ne soit plus qu'un loisir, mais de plus en plus un moyen de transport en milieu urbain, il «reste encore beaucoup de travail à faire», selon Suzanne Lareau, qui croit que le «potentiel de croissance est immense et les défis environnementaux et de santé publique justifient plus que jamais la place du vélo dans la mobilité des villes». La présidente du conseil d’administration de Vélo Québec, Hélène Messier, a rendu hommage à Suzanne Lareau en soulignant «son leadership, sa vision et sa grande détermination à la tête de l’organisation. Sous sa gouverne, Vélo Québec – et la cause du vélo – a connu un essor remarquable partout au Québec».",https://www.journaldemontreal.com/2020/09/03/la-pdg-de-velo-quebec-annonce-son-depart,sports
10," Dort se signale, mais le Thunder est éliminé ","Le Québécois Luguentz Dort a connu le match de sa vie, mais ça n’a pas été suffisant pour que le Thunder d’Oklahoma City vienne à bout des Rockets de Houston. Ces derniers ont envoyé leurs adversaires en vacances grâce à un gain de 104 à 102 lors du match numéro 7 de leur série de premier tour, mercredi, à Orlando. Dort, natif de Montréal-Nord, a mené tous les joueurs du Thunder avec une récolte de 30 points. Il s’agit du plus haut total dans un match numéro 7 pour un joueur de 21 ans et moins dans l’histoire de la NBA. Le record de 27 points appartenait, depuis 2006, à nul autre que LeBron James. Le nom du jeune joueur de 21 ans sera certainement connu dans toute la ligue après cette performance. Affecté à la couverture défensive de James Harden, Dort a limité la vedette des Rockets à 17 points dans cette rencontre.  En toute fin de match, c’est Harden qui a fait le coup à Dort en bloquant sa tentative de tir de trois points pour arracher la victoire. Malheureusement pour le Québécois, son aventure en séries s’arrête ici. Le match aura été serré pendant toute sa durée, mais les 20 points et plus d’Eric Gordon, de Robert Covington et de Russell Westbrook ont finalement fait la différence. En demi-finale de conférence, Houston sera confronté aux puissants Lakers de Los Angeles. Le Heat en contrôle face aux Bucks Le Heat de Miami a pris une avance de 2-0 dans sa série de deuxième tour face aux Bucks de Milwaukee en signant une victoire de 116 à 114. C’est Jimmy Butler qui a fait la différence en réussissant deux lancers francs en toute fin de rencontre, alors qu’il n’y avait plus de temps à écouler au cadran. Le Heat a entrepris le match sur les chapeaux de roue en inscrivant 38 points contre 29 pour l’adversaire au premier quart. À la demie, la formation floridienne était en avance 66 à 60. Les Bucks ont continué de gagner du terrain sur le Heat en deuxième moitié de rencontre. Le pointage était de 114 à 114 dans la dernière seconde de jeu, lorsqu’une faute de Giannis Antetokounmpo a envoyé Butler à la ligne de lancer franc. Celui-ci n’a pas raté sa chance de donner la victoire au Heat. Malgré le rôle qu’il a joué dans le dénouement de la rencontre, Antetokounmpo a néanmoins été le meneur chez les Bucks avec une récolte de 29 points et 14 rebonds. Du côté du Heat, Goran Dragic a été le plus productif avec 23 points, cinq rebonds et quatre mentions d’assistance. Les Bucks et le Heat se retrouveront vendredi pour le match numéro 3.",https://www.journaldemontreal.com/2020/09/03/luguentz-dort-se-signale-mais-le-thunder-est-elimine,sports
11, Un record québécois dans la mire ,"Charles Philibert-Thiboutot et Jean-Simon Desgagnés tenteront d’établir une nouvelle marque provinciale au 5000 m sur route le 13 septembre à l’occasion du 10 km de l’Université Laval. Les deux coureurs de demi-fond qui connaissent une saison estivale aux antipodes ont accepté la proposition de leur entraîneur Félix-Antoine Lapointe. « Jean-Simon connaît un très bon été et il affiche possiblement la meilleure forme de sa carrière, alors que je suis dans une forme ascendante après avoir été ennuyé par une blessure d’avril à juin, a raconté Philibert-Thiboutot. Ça va être un bon moyen de me tester. S’il n’y avait pas eu la pandémie, on aurait eu des projets différents. Puisque les voyages sont limités et que les compétitions se comptent sur les doigts d’une main, je suis content d’avoir la chance de prendre part à cet événement. » Réussi en 2005 par le Montréalais Paul Morrison, le record est de 13 min 55 s. Ce dernier a notamment porté les couleurs des universités Princeton et du Texas dans la NCAA. « On va courir un à côté de l’autre et on va se pousser, a expliqué Philibert-Thiboutot, qui détient la marque provinciale sur piste de 13 min 30 s, réalisée en décembre dernier à Boston. C’est plus facile de viser le record à deux que seul. C’est un objectif réaliste. Je prévois qu’on va battre le record par dix secondes ou le rater par le même écart. Je ne suis pas dans la même forme qu’à Boston quand j’ai battu le record sur piste, mais je ne suis pas loin et Jean-Simon est dans une excellente forme, et il a réussi des records personnels cet été. On ne se fera pas de cadeau et je prévois une bonne bataille. » Sur route, le record personnel de Philibert-Thiboutot sur 5000 m est de 14 min 4 s, lui qui a participé à l’épreuve de 1500 m des Jeux olympiques de Rio en 2016, où il a atteint la demi-finale. Record personnel Spécialiste du 3000 m steeple et fort d’un record personnel au 1500 m lors d’une rencontre au PEPS le 21 août, Desgagnés affiche une très bonne forme. « Je connais une très bonne saison, surtout au 1500 m, a-t-il indiqué. Ce fut une belle surprise de battre ma marque personnelle par 2,5 s. Si j’étais plus expérimenté et plus âgé, je pourrais être avantagé parce que je suis un spécialiste du 3000 m, mais ce n’est pas le cas. Charles est un des meilleurs coureurs de demi-fond de l’histoire du Québec et il possède une grande expérience. » Projet réaliste Desgagnés ne voit pas cette épreuve comme un face-à-face. « Ce n’est pas un duel comme plusieurs pensent, mais on va plutôt se pousser l’un et l’autre, a-t-il souligné. C’est un gros mandat de battre le record. C’est accessible, mais ça va être difficile. C’est très réaliste de croire qu’on pourrait terminer à 10 ou 15 secondes du record. Le parcours est plat et assez rapide. Si les conditions météorologiques sont bonnes, ça pourrait aller assez vite. » En raison des contraintes reliées à la COVID-19, le nombre de coureurs est limité à 710 au total des trois distances (1 km, 5 km et 10 km).",https://www.journaldemontreal.com/2020/09/02/un-record-quebecois-dans-la-mire-de-philibert-thiboutot-et-desgagnes,sports
12, Rien ne va plus pour les Raptors ,"Les Raptors de Toronto ont subi un deuxième revers consécutif aux mains des Celtics de Boston, perdant le match numéro 2 de leur série des demi-finales d’association 102 à 99, mardi soir, à Orlando. Les Torontois n’ont pas trouvé de solution face aux Celtics depuis leur arrivée dans la ville-bulle. Ces derniers ont maintenant vaincu les champions en titre de la NBA à trois reprises et mènent 2 à 0 cette série. Les hommes de Nick Nurse ont encore eu bien du mal à contenir Jayson Tatum. L’ailier a clairement été le meilleur joueur sur le parquet et a récolté 34 points, un sommet chez les Celtics. Il a été aidé de Jaylen Brown, Marcus Smart et Kemba Walker, qui ont tous obtenu plus de 15 points. Pour Nurse, ce n’est pas un manque d’effort qui a causé la perte des Raptors. Il reconnaît également que les Celtics ont bien su trouver Tatum, véritable vedette du jour. «Nous jouions très bien. Nous avons joué la rage et cœur et nous avons donné tout ce que nous pouvions. [...] C’est la partie frustrante. Je crois que les gars travaillaient fort contre lui [Jayson Tatum]. Il a pris de bons tirs, ils lui donnaient aussi souvent le ballon, de l’espace. Nous aurions pu aider un peu plus, mais ils en ont pris soin ce soir [mardi]», a indiqué Nurse en conférence de presse. Le match a été serré pendant toute sa durée. Fred VanVleet avait l’égalisation – et la prolongation – au bout des bras, mais son tir de trois points dans les dernières secondes a raté la cible de peu. Avance perdue Les Raptors avaient même pris huit points d’avance après trois quarts de jeu, mais Boston a eu un sursaut d’orgueil et a surpassé 32 à 21 ses adversaires lors de l'engagement ultime. «Nous avons bien joué et avec de l’énergie, mais nous n’avons pas su terminer le match défensivement comme nous aurions dû le faire», a admis le vétéran Kyle Lowry. Cinq joueurs des représentants canadiens ont été en mesure de marquer plus de 15 points, mais ça n’a pas été suffisant. Le Québécois Chris Boucher a joué un point moins de neuf minutes et n’a récupéré que deux rebonds. Les Raptors ont montré par le passé qu’ils pouvaient remonter de l’arrière dans une série, notamment en finale de l’Est l’an dernier, alors qu’ils avaient perdu les deux premiers matchs face aux Bucks de Milwaukee. «Je crois que nous ne devons pas abandonner. Nous savons que le prochain match sera crucial, mais ils le sont tous. Nous savons que celui-ci sera super crucial», a conclu Nurse. Le prochain duel de la série aura lieu jeudi. Nikola Jokic envoie le Jazz en vacances Lors d’un match sans lendemain, Nikola Jokic y a été d’une performance de 30 points pour permettre aux Nuggets de Denver de passer en deuxième ronde devant le Jazz de l’Utah en l’emportant 80 à 78. Ce match numéro 7 ne s’est pas joué à grand-chose. Denver menait par 14 points à la mi-temps, mais le Jazz a été en mesure de revenir de l’arrière, notamment grâce à Rudy Gobert. Le Français y a été d’un double-double de 19 points et 18 rebonds dans la défaite crève-cœur. Jokic a lui aussi réalisé le doublé en ajoutant 14 rebonds à sa fiche. Les Nuggets seront confrontés aux Clippers de Los Angeles en demi-finale de l’Association de l’Ouest.",https://www.journaldemontreal.com/2020/09/01/rien-ne-va-plus-pour-les-raptors-1,sports
